1.057897464,-1616
1.110013009,-1615
1.116156785,-1614
1.121002265,-1613
1.06262377,-1612
0.962974575,-1611
0.937488138,-1610
0.900659128,-1609
0.931284073,-1608
1.022900932,-1607
1.041462652,-1606
0.997155115,-1605
0.916645285,-1604
0.844122924,-1603
0.818758465,-1602
0.838539967,-1601
0.917874881,-1600
1.037919675,-1599
1.099018145,-1598
1.042986679,-1597
0.950081337,-1596
0.907944172,-1595
0.939673931,-1594
0.984411897,-1593
0.998935717,-1592
1.048311659,-1591
1.1329351,-1590
1.181682924,-1589
1.204320399,-1588
1.192796962,-1587
1.147610341,-1586
1.114632759,-1585
1.156858253,-1584
1.224155179,-1583
1.200389055,-1582
1.171934481,-1581
1.215877484,-1580
1.359399581,-1579
1.427229285,-1578
1.365411564,-1577
1.266007728,-1576
1.214746031,-1575
1.134590919,-1574
1.045680014,-1573
1.069296119,-1572
1.122941298,-1571
1.090272166,-1570
0.934852286,-1569
0.715608355,-1568
0.57321631,-1567
0.515705683,-1566
0.485870091,-1565
0.512594537,-1564
0.515069153,-1563
0.527923134,-1562
0.531980662,-1561
0.529606994,-1560
0.562601401,-1559
0.653619585,-1558
0.745019127,-1557
0.7564991,-1556
0.706872191,-1555
0.68041834,-1554
0.703536718,-1553
0.736177809,-1552
0.790866112,-1551
0.8721681,-1550
0.898191522,-1549
0.878203919,-1548
0.924092966,-1547
0.973274023,-1546
0.995267958,-1545
1.003280665,-1544
0.979135988,-1543
0.975717794,-1542
0.984847934,-1541
0.95202738,-1540
0.965233275,-1539
1.01105222,-1538
1.050114693,-1537
1.128147104,-1536
1.160211953,-1535
1.176628539,-1534
1.211842389,-1533
1.209360763,-1532
1.216540653,-1531
1.231708014,-1530
1.221865634,-1529
1.236358609,-1528
1.256405098,-1527
1.249718729,-1526
1.25328554,-1525
1.316028612,-1524
1.365832179,-1523
1.335990979,-1522
1.272067382,-1521
1.208770501,-1520
1.152631077,-1519
1.111239801,-1518
1.050860583,-1517
0.992048855,-1516
0.928510821,-1515
0.925451551,-1514
1.014683526,-1513
1.160196531,-1512
1.215552209,-1511
1.182675574,-1510
1.152924105,-1509
1.135293345,-1508
1.152792312,-1507
1.150466314,-1506
1.116096497,-1505
1.096061224,-1504
1.084975227,-1503
1.060874013,-1502
1.047617645,-1501
1.021948941,-1500
1.051787337,-1499
1.101646985,-1498
1.091647576,-1497
1.088916385,-1496
1.058246574,-1495
0.946103726,-1494
0.877305206,-1493
0.876692511,-1492
0.929633862,-1491
0.938029328,-1490
0.84093046,-1489
0.770512574,-1488
0.800259837,-1487
0.848502924,-1486
0.912597571,-1485
0.961447744,-1484
0.967674242,-1483
0.963365747,-1482
0.922892813,-1481
0.883063419,-1480
0.884967401,-1479
0.915676469,-1478
0.927623324,-1477
0.869326148,-1476
0.786774935,-1475
0.728202957,-1474
0.664614449,-1473
0.611396895,-1472
0.579320829,-1471
0.546587203,-1470
0.523554351,-1469
0.558522842,-1468
0.600866109,-1467
0.597991909,-1466
0.618028584,-1465
0.634345625,-1464
0.615900275,-1463
0.596589861,-1462
0.606425231,-1461
0.638658326,-1460
0.694378537,-1459
0.805619869,-1458
0.87529607,-1457
